TransactionID,CustomerID,TransactionAmount,PaymentType,ProductCategory,Quantity,DeviceType,IPAddress,ShippingAddress,BillingAddress,IsFraudulent,AccountAge,TransactionHour
60bced96-496,a045ff0a,877.06,Debit Card,Toys & Games,5,Mobile,32.80.1.248,9821 Bell Trail,13663 John Track Suite 363,0,154,4
a4311e75-21c,4161c52d,667.07,Debit Card,Clothing,3,Desktop,200.116.193.93,8808 Brandi Corners,446 Eric Keys Suite 701,0,173,11
a99c491a-3f7,7c9c6ff5,975.99,Credit Card,Sports,1,Mobile,36.79.47.226,68502 Jennifer Lock Apt. 195,43807 Roy Stravenue Apt. 600,0,323,1
0ad70570-885,0091a164,525.31,Debit Card,Health,2,Mobile,186.183.158.214,842 Wolf Mountains Apt. 037,4786 Yvette Field Apt. 829,0,335,18
b0f42367-207,b98d61c6,969.24,Net Banking,Electronics,4,Tablet,99.183.177.215,1293 Duke Trail,9335 Nathan Cliffs,0,370,4
140ef2ea-3b1,a9ad1d1d,750.52,Net Banking,Toys & Games,2,Desktop,13.161.77.191,3274 Nelson Burgs Apt. 769,523 Robinson Roads Apt. 054,0,299,9
5c116e83-880,b97f019b,311.17,Debit Card,Health,2,Mobile,41.136.188.250,5544 Lambert Common,2929 Sanders Square Suite 915,0,36,8
bcf84d19-a12,e58d4569,310.96,Net Banking,Home,2,Mobile,40.26.196.71,5481 Glass Cape,84410 Stacy Roads Suite 439,0,89,9
c4712dc5-a0e,13623b4b,68.22,Net Banking,Toys & Games,5,Desktop,181.58.55.13,1737 Wagner Station,00208 Antonio Expressway Suite 755,0,191,6
69059636-55c,3af5473f,571.67,Debit Card,Toys & Games,1,Mobile,70.63.124.189,99384 Kelly Vista,72445 Murphy Burgs Suite 851,0,364,2
c6f8f433-616,4c4fae5d,156.32,Credit Card,Health,3,Mobile,13.214.217.152,68676 Nicolas Track,30546 Daniel Cliffs,0,151,0
594bc9ec-49b,40b05f23,666.97,Net Banking,Toys & Games,3,Mobile,138.237.13.254,9906 Laura Mountains Suite 210,39676 King Drive Apt. 112,0,389,6
36aca66f-49b,7f3b41cf,918.96,PayPal,Sports,5,Tablet,143.101.87.210,85428 Tina Squares Apt. 361,6721 Donna Prairie Suite 477,0,326,0
2c5b64e4-f0a,1ffedb17,292.61,PayPal,Clothing,4,Tablet,185.73.79.89,2628 Joshua Mills,32150 James Valley,0,66,2
6bd15361-738,67b36813,638.15,PayPal,Home,5,Desktop,142.108.3.237,656 Lewis Ville,7775 Roger Port Apt. 532,0,227,10
dbc5e881-26d,7b5b7729,985.49,Credit Card,Sports,5,Desktop,47.97.210.14,850 Grant Drive,347 Gonzales Fort,0,116,14
6ccced78-847,a266d529,190.37,Credit Card,Sports,3,Desktop,17.116.238.131,5250 David Courts Apt. 463,30762 Jordan Plains Suite 975,0,371,5
5ddf1fd6-606,8662279f,906.22,Net Banking,Electronics,4,Tablet,79.84.81.126,0786 Michelle Valley,78324 Michael Vista Apt. 077,0,72,23
4825e2a0-ead,182a99f0,717.49,Credit Card,Sports,2,Tablet,29.44.201.213,311 Jessica Mission Suite 374,753 Diane Stream,0,311,15
95d31a89-d88,37c76442,786.35,Debit Card,Sports,2,Mobile,133.151.228.9,6843 Suzanne Course Apt. 557,9698 April Rest,0,192,16
2db953bb-1f9,1bd4d685,952.71,Net Banking,Clothing,1,Desktop,94.63.20.78,377 Carrillo Circle Suite 481,2438 Davis Motorway,1,153,22
2e101328-506,50de71ce,253.54,Debit Card,Toys & Games,3,Tablet,198.61.129.233,87036 Donna Shores,831 Devin Station,0,308,23
2fc7e9fb-173,78ff6335,847.29,Credit Card,Electronics,3,Tablet,205.61.203.155,4709 Anna Lights Suite 190,635 Norman Cliff Suite 319,0,260,12
f951dcf4-a00,33d58942,779.49,Debit Card,Clothing,2,Tablet,156.88.153.108,2588 William Bridge Suite 927,44564 French Row Apt. 693,0,302,19
b871f2da-4a8,f5470d91,475.63,PayPal,Sports,5,Mobile,6.7.123.103,79445 Hernandez Hills Apt. 243,642 William Gateway Suite 890,0,46,9
97ef23f7-ac1,bc2ca810,569.29,Debit Card,Sports,5,Desktop,193.199.67.115,044 Dominguez Mount,953 Hall Common Suite 572,0,218,10
976adb7d-f6c,9fb2fa61,41.89,Net Banking,Sports,5,Tablet,138.181.23.15,87623 Weeks River,972 Michael Forge Suite 559,0,163,2
f0aa712d-9c4,437938e1,955.62,Debit Card,Clothing,3,Tablet,96.11.37.9,6774 Martinez Cape,51606 Larson Centers Apt. 765,0,179,12
277e9748-df3,38d9b1ac,144.93,Net Banking,Clothing,5,Tablet,37.129.207.51,392 Joseph Lakes,75184 Owens Rue Suite 131,0,351,6
554809e4-f32,b9f72f4e,37.59,Credit Card,Electronics,4,Mobile,33.140.199.116,406 Jesse Mountain Suite 381,00390 Brown Stream Apt. 266,0,271,4
12284e23-556,b36a13f9,158.95,Net Banking,Sports,3,Tablet,19.63.239.183,5888 Nicholas Haven Apt. 897,3020 Mays Mills Apt. 894,0,216,21
b2a98d4b-eeb,2568eb61,187.49,PayPal,Toys & Games,5,Desktop,194.236.6.6,4910 Jamie Skyway Apt. 016,0990 Karen Lock Apt. 047,0,269,20
37843240-596,31963244,641.54,Net Banking,Health,1,Tablet,1.226.6.213,54572 Wilson Cape,74339 Monica Mission Suite 494,0,266,0
679fc7e9-fd5,6d1afc47,48.67,Debit Card,Clothing,1,Tablet,121.126.205.95,9360 Galvan Vista Suite 487,8989 Jordan Crest Apt. 661,0,21,14
a8e3eee0-b71,a7f6097d,839.53,PayPal,Clothing,4,Tablet,41.22.220.105,48082 Kyle Drive Apt. 856,01196 Justin Extension,0,82,10
756c39af-e12,d5b4865a,592.26,PayPal,Health,2,Mobile,197.226.166.227,9530 Kyle Ways Suite 646,81017 Brenda Underpass Apt. 574,0,294,13
f7342ba7-8aa,bef86ecf,182.36,PayPal,Electronics,4,Mobile,156.76.161.29,7941 Erin Summit Apt. 527,7478 Mark Wall,0,5,5
a7269723-da2,810a0746,733.04,Credit Card,Clothing,1,Mobile,126.130.35.16,878 Jeffrey Pass Apt. 677,2749 Peter Court Apt. 494,0,328,18
05e13b8d-ae9,b9a6aa86,977.38,Credit Card,Clothing,1,Desktop,9.43.87.219,43446 Daniel Via,6103 Michelle Light,0,253,15
525cbdd5-f38,fd843f64,174.46,PayPal,Clothing,5,Desktop,9.138.135.244,1691 Peter Club Apt. 319,9732 Jason Points Apt. 045,0,360,19
6d94aab9-48d,ef1134ca,693.32,PayPal,Electronics,5,Mobile,83.130.5.125,51848 Chad Trail Suite 268,15215 Peterson Mission,0,113,22
14eeb64c-4bb,decc0f66,168.96,PayPal,Home,5,Tablet,47.217.224.6,205 Brianna Gardens,4880 Sims Mountains,1,352,14
714116b4-a85,e27c60fb,439.7,PayPal,Home,2,Desktop,29.36.82.150,035 Sabrina Falls Apt. 084,95922 Davis Highway Suite 902,0,202,5
c895cf28-07d,fc439d39,539.95,Credit Card,Sports,5,Tablet,126.146.49.228,900 James Mountains,014 Cole Lights Apt. 149,1,228,20
c3571918-b48,f3adf758,772.78,Net Banking,Home,2,Tablet,22.196.13.177,12890 Laura Lodge,688 Robertson Rest,0,46,19
0a385878-49a,dac8159f,254.42,Credit Card,Health,1,Tablet,79.78.87.75,927 Lauren Haven,329 Crystal Dam Suite 692,0,115,13
c94c849a-611,6c507c4e,361.45,Credit Card,Sports,5,Desktop,12.247.178.33,4682 Henderson Lake Suite 708,61123 Crystal Road,0,219,8
ef58e038-190,47b9254d,708.9,Debit Card,Clothing,5,Mobile,110.26.181.217,456 Ayers Manors Suite 123,23118 Turner Squares Suite 584,0,283,14
1b0263b5-0d4,3efed851,328.1,Credit Card,Electronics,1,Tablet,199.219.44.137,03962 Joshua Creek,42003 Courtney Heights Apt. 301,0,371,16
307d3931-cd7,da5ea47d,528.04,Net Banking,Toys & Games,2,Tablet,4.185.69.134,702 Sarah Haven,91009 Branch Courts,0,15,20
855e2e9f-41e,3b718bea,33.8,PayPal,Toys & Games,1,Mobile,126.115.229.120,1785 Miller Rapid,0548 Jessica Lights,0,380,6
cc3061af-c30,b361fbf8,728.67,Net Banking,Home,5,Tablet,93.189.58.236,51864 Scott Plain,701 Fleming Junction Apt. 004,0,156,8
dd4f5989-e84,a0b4ef47,182.32,Credit Card,Electronics,4,Desktop,63.213.105.142,619 Villarreal Walk Suite 076,08282 Heather Crescent Suite 360,0,122,8
be037b89-13a,34930ee7,402.39,Credit Card,Toys & Games,4,Tablet,75.109.91.53,39775 Parker Fall Suite 461,91592 Veronica Branch,0,338,3
e91c883a-b92,cf1ee6c9,106.91,Net Banking,Electronics,3,Mobile,181.93.135.151,3760 Graham Shoals,5317 Torres Course Apt. 476,0,362,0
acf51b55-8ea,e0bf4788,326.75,Net Banking,Clothing,4,Mobile,16.36.217.38,5113 Patricia Inlet Apt. 502,569 Jason Courts,0,5,0
f0fe79f3-fc0,80978857,685.72,Net Banking,Electronics,5,Desktop,173.11.227.68,1761 Ruth Glen,2934 Duncan Crescent,0,174,22
707a823c-1e3,23978540,894.91,Net Banking,Electronics,5,Tablet,142.1.7.143,54230 Mason Spring,6209 Christopher Stream,0,225,18
1e3f0069-ee6,5c1e7747,941.34,Credit Card,Clothing,5,Mobile,131.252.221.237,3006 Francisco Via,89903 Shawn Locks Suite 234,0,21,2
54a304a1-2f9,5c6a4ad4,998.62,Debit Card,Home,4,Desktop,88.240.217.53,361 Heather Center Apt. 732,68994 David Knolls,0,80,3
09de5645-76f,6b14607c,573.59,Debit Card,Electronics,4,Mobile,184.13.44.175,178 Valerie Point Apt. 173,652 Melissa Canyon,0,313,8
5828b6a1-a1c,9c02360b,953.44,Debit Card,Clothing,5,Tablet,6.187.158.244,43992 Walker Spring,073 Brennan Turnpike,0,9,17
a03a115a-e0e,606a46ce,944.83,Credit Card,Electronics,1,Tablet,7.132.219.34,0370 Pierce Drive Suite 971,83661 Sims Turnpike,0,304,10
b6b7f734-be1,560f1e58,432.69,Credit Card,Electronics,5,Mobile,117.35.248.8,78854 Small Pines Apt. 816,76374 Kelly Plain Suite 250,0,60,23
8f24dcbd-aa3,8bdb8a0b,21.46,PayPal,Toys & Games,5,Tablet,60.215.118.245,9881 Jamie Squares,594 Petty Walks,0,43,5
15654b15-158,53ecc3d1,648.99,Net Banking,Health,1,Mobile,102.226.72.89,30561 Lisa Fall,7966 Theresa Radial Suite 053,0,94,6
4310d09c-2fc,6a3a8adc,301.77,Debit Card,Toys & Games,5,Tablet,115.188.65.216,6541 Shane Passage,7252 Lee Shores,0,32,2
c2195222-3f6,10aeb36a,943.73,PayPal,Health,4,Mobile,26.160.212.140,1399 Timothy Well Suite 381,8655 Sharon Hills,0,376,8
209e3940-9d4,26710484,526.53,Credit Card,Toys & Games,4,Tablet,75.212.219.113,9525 Marquez Burgs Apt. 164,994 Patterson Walk,0,84,3
fa2c5ffc-cc2,ac48dc3b,113.35,Debit Card,Sports,5,Mobile,11.219.43.158,434 Kemp Run,6885 Johnson Overpass Suite 184,0,175,13
9c61bbc2-b02,175c9569,448.13,Credit Card,Toys & Games,2,Desktop,89.55.93.239,847 Rebecca Landing,0596 Carolyn Plains Suite 204,0,103,21
453ca2f6-0ad,aa6c2b4e,116.34,Net Banking,Electronics,5,Tablet,46.48.176.155,896 Garrett Gardens Apt. 607,144 Abbott Alley Apt. 833,0,128,17
f7691b7c-91a,7edc0d73,936.52,PayPal,Home,5,Tablet,55.181.242.118,211 Gardner Rue,285 Rebecca Forks Suite 983,1,185,10
79648091-217,6a026bad,282.86,Debit Card,Clothing,5,Mobile,199.60.221.211,4921 Robert Inlet Suite 699,72831 Ronald Greens,0,356,10
1bb825c7-d74,a7c85ae4,592.08,PayPal,Home,4,Mobile,151.230.104.178,358 Mason Drive Suite 643,3673 Jones Spurs Apt. 589,0,78,23
4237d1be-407,e3acf307,689.1,Net Banking,Electronics,3,Tablet,219.140.237.217,3934 Gardner Trace Apt. 858,37861 Rodriguez Station,0,145,22
887216c2-ded,fdf5a81c,114.75,Net Banking,Clothing,2,Tablet,184.199.30.182,10489 Charlotte Neck,0797 Samantha Loop,0,293,6
dcee945e-ff9,bb6a34f4,866.59,Debit Card,Home,5,Desktop,36.195.170.18,24695 Megan Drives Apt. 946,54194 Ronald Flat Apt. 557,0,350,10
e7eca1fe-1ac,1b32a545,57.2,PayPal,Clothing,2,Mobile,106.40.192.131,79338 Kenneth Lake,9175 Ramirez Passage Apt. 465,0,169,14
7f89cb58-c74,a2af60dc,910.04,Net Banking,Sports,4,Desktop,9.192.241.40,357 Maxwell Mountain Apt. 619,96188 Vance Forks Suite 408,0,166,0
c6356b24-bb8,3854b416,923.4,Debit Card,Clothing,5,Desktop,177.15.28.248,37381 Jones Mews Apt. 796,40793 Cheryl Tunnel,0,180,22
d5991a18-f27,ef98bdfd,789.04,Net Banking,Home,5,Tablet,71.118.108.83,355 Salazar Stream,40925 Sara Underpass,0,97,5
ee4ba84e-380,b423b5c7,238.23,Debit Card,Clothing,1,Desktop,31.111.134.106,121 Lee Hollow Apt. 955,2836 Kurt Prairie,0,332,10
a905f760-553,0072aae9,48.85,Debit Card,Home,4,Tablet,136.148.234.24,5624 Powers Pine Suite 537,14890 Dana Corner,0,253,4
c4318510-9a7,df29c70a,468.94,Net Banking,Toys & Games,2,Mobile,131.220.12.98,3287 Cervantes Valley,5004 Natasha Harbor,0,58,9
c2457aa3-dc4,eab83781,751.25,Net Banking,Home,5,Mobile,61.143.185.224,589 Nielsen Landing Suite 450,6856 Scott Stravenue,0,218,7
ef78b75d-d94,1d11a08b,475.62,Net Banking,Health,5,Desktop,25.165.111.3,4921 Dodson Cove Apt. 335,6300 Kim Lakes Suite 015,0,219,2
445e16d9-d90,33188be5,277.67,PayPal,Health,4,Tablet,206.219.231.93,21426 Ingram Turnpike,456 Stewart Drive,0,28,4
f98185f8-e9d,80b80ec3,176.32,PayPal,Sports,5,Mobile,89.114.105.212,47427 Lawrence Plains Apt. 618,36731 Perez Mall,0,104,23
690b66cc-535,5cfb9f48,793.57,Credit Card,Toys & Games,5,Tablet,199.158.156.185,3274 Susan Union Apt. 543,2932 Angela Landing,0,203,17
827a58a2-225,3f64c167,841.5,PayPal,Toys & Games,4,Desktop,144.184.45.235,64205 Thomas Manor Apt. 352,7156 Peterson Corner Suite 434,0,95,4
d04e6a04-13a,6f21394e,216.45,PayPal,Health,5,Desktop,35.145.108.24,41843 Stephen Park Apt. 188,225 Stone Prairie,0,103,22
cac6f129-c3d,6ff4d6a5,354.56,Credit Card,Clothing,1,Tablet,13.87.151.99,0714 Gibson Haven Apt. 256,656 Chen Bridge,0,101,18
807e76c5-7c0,d71c3dcd,210.39,Net Banking,Home,1,Desktop,132.223.145.231,73135 Rebecca Fork,69092 Jennifer Knolls,0,255,18
e38f4192-ec7,a244665d,818.1,Debit Card,Sports,2,Desktop,33.113.209.161,368 Timothy Drives,3411 Joseph Pike Apt. 931,0,175,19
2ee10880-759,e8b2db27,827.46,PayPal,Electronics,3,Desktop,218.248.189.28,854 Webb Well,40498 Atkins Springs,0,111,3
1ad4b7cf-eb8,61150e24,684.03,PayPal,Home,2,Tablet,135.188.27.191,2360 Benson Pines,5379 Anderson Park Suite 275,0,391,21
0de9d487-e64,c1d885b8,758.51,Debit Card,Clothing,3,Desktop,113.6.12.113,43414 Kenneth Keys Suite 281,55091 Stacy Curve Apt. 260,0,181,13
34498ad5-7e8,82a46810,169.8,Credit Card,Home,2,Desktop,121.136.226.42,436 Stephens Union Suite 280,79346 Watkins Mountain Apt. 106,0,253,13
abb3eeb5-d77,80819d1b,222.52,PayPal,Electronics,1,Mobile,17.224.253.154,13497 Carter Ways,254 Anderson Branch,0,171,9
820bb814-5bd,09d8a656,34.43,Debit Card,Sports,1,Tablet,48.71.50.128,6759 Scott Lodge,74482 Vaughan Mountain,0,317,12
da0d4bbd-764,43b02ee5,315.18,Credit Card,Toys & Games,5,Tablet,144.202.14.95,34259 Lewis Stream Suite 220,1324 Lisa Greens Suite 325,0,294,19
67b3bf85-a2c,9e71819a,612.92,Net Banking,Sports,1,Desktop,129.134.34.65,77704 Jillian Crest,1745 Gavin Roads,0,130,20
849bca4e-a20,0fb0d61e,304.17,PayPal,Health,5,Mobile,202.88.235.11,06591 Jennifer Shoals,27114 Bryan Cliffs Suite 069,0,71,7
3ac64d41-c68,28f5b074,87.6,PayPal,Home,2,Tablet,31.67.26.164,970 Claudia Lake,000 Gregory Keys Apt. 330,0,152,20
780a1f66-4e4,ea589cc5,465.98,Net Banking,Home,5,Desktop,102.197.193.208,4628 Francisco Squares Suite 751,790 Allison Cliff,0,64,18
c14993ef-16b,30ae0307,521.09,PayPal,Health,3,Mobile,5.22.26.43,2101 Andrea Spring Apt. 393,20153 Michael Tunnel,0,240,10
076bd27a-fe6,8e6c1908,751.59,Debit Card,Clothing,4,Tablet,69.42.25.254,7857 Price Prairie Suite 545,830 Erica Trace,0,17,15
23feed73-dd1,dbe9b9a2,981.42,Net Banking,Health,2,Mobile,36.213.243.97,7513 Jeff Mews,821 Blake Stravenue,0,375,19
cc278731-cb3,a60e2ec8,22.65,PayPal,Sports,1,Desktop,67.193.194.47,9642 Frank Valley Apt. 812,6783 Joseph Drive Apt. 499,0,157,23
f1d59e0b-060,a519e2cc,715.5,Debit Card,Toys & Games,5,Tablet,173.13.95.213,49947 Jill Way,82860 Herring Locks,0,281,21
e5c87149-e91,6946422f,679.72,Net Banking,Sports,2,Desktop,57.193.49.166,9298 Alyssa Lane Suite 363,86533 Newton Garden Suite 597,0,201,2
ceeb1856-78d,5bf23087,400.89,Debit Card,Sports,5,Tablet,65.242.81.106,154 Kevin Square,9227 John Garden,0,203,14
5b40c454-c77,55f3aa1c,976.85,Credit Card,Home,2,Tablet,100.150.189.172,6646 Tran Springs,5846 Bryan Camp,0,242,10
a1df96b6-339,bff5db7e,972.65,Credit Card,Sports,3,Mobile,109.156.233.66,826 Patterson Gardens,7080 Brian Union,0,379,15
0252f5ef-b53,4710f480,199.81,Net Banking,Sports,3,Mobile,137.235.163.48,26741 Bowers Isle,782 Tiffany Rapids Suite 586,0,351,18
1e22e8e9-358,f718f074,750.3,Debit Card,Toys & Games,1,Tablet,191.101.92.168,256 Valentine Port,3547 Eric Shores,0,18,8
6e7acb4c-339,3e2cd418,338.42,Credit Card,Home,4,Tablet,154.141.160.110,4883 Heidi Points Suite 233,79438 Martin Locks Suite 190,0,52,12
03784279-836,b9d81567,482.08,Credit Card,Home,5,Desktop,198.202.147.209,58956 Thompson Squares Suite 832,919 Rodriguez Key,0,48,2
e8cda291-1d6,9b111533,938.39,Debit Card,Sports,4,Desktop,203.42.127.221,71570 Flores Points,66874 Richards Circle Apt. 749,0,14,22
324db108-a9e,0faff70a,215.77,Debit Card,Toys & Games,2,Desktop,136.55.162.174,13739 Ross Isle,8901 Juan Streets,0,117,3
16e148b5-ec4,24fba2d3,609.02,PayPal,Electronics,4,Tablet,219.200.8.249,1038 Hill Track,444 Kevin Stream Apt. 778,0,168,18
c7e8724f-80c,6921843f,231.89,Credit Card,Electronics,2,Mobile,49.194.238.105,883 West Mountains,04974 Castillo Cove,0,398,15
65af114f-0a8,f381b89b,39.86,Net Banking,Sports,4,Desktop,196.14.64.83,001 Patricia Station,30209 Isabel Vista,0,205,13
ac0f1b4d-c4c,c654e88b,27.63,Net Banking,Health,3,Tablet,41.35.241.174,290 Jessica Land Suite 643,251 Dale Green,0,259,13
817a1b94-37a,04c7e940,924.79,Credit Card,Clothing,2,Tablet,44.203.150.43,18767 Kelly Forges,1185 Paul Points Suite 887,0,214,4
729dd708-3e6,608a56a4,117.2,Credit Card,Health,2,Mobile,198.148.28.101,46762 Martinez Plain Suite 935,071 Wilson Port Apt. 844,0,40,18
8d4b2d3c-b37,bb0b6459,327.48,PayPal,Electronics,3,Mobile,13.249.157.226,3111 Lisa Valleys Suite 321,732 Wright Harbor Apt. 838,0,63,1
927617d2-c9b,ecfe9fd3,420.3,Net Banking,Toys & Games,3,Tablet,197.56.219.1,012 Diaz Turnpike Apt. 259,94240 Graham Rapids Suite 060,0,118,6
7ee91a9f-aa6,1f250b4c,143.47,Net Banking,Sports,1,Tablet,96.197.15.241,1807 Courtney Village Suite 517,552 Jessica Greens,0,167,11
fd5e491f-9d0,a3998652,257.58,Credit Card,Toys & Games,2,Mobile,160.93.35.44,9470 Stephen Plaza Suite 215,09251 Lisa Springs Suite 929,0,45,17
4986d991-236,ccff72a3,197.15,Credit Card,Home,4,Desktop,202.200.139.150,13273 Stewart Branch Suite 617,43424 Brittany Road,0,213,8
6372e30b-a67,44d59fff,649.59,Credit Card,Electronics,2,Desktop,74.13.36.168,92977 Alexander Mountain,93433 Monica Cape Suite 969,0,185,10
7f78b0c2-8c3,f1660216,798.67,PayPal,Health,4,Mobile,91.6.49.146,711 Gonzalez Views,7744 Jones Valleys,0,376,11
c338d0f5-d5d,06a568bd,603.51,PayPal,Sports,1,Desktop,108.138.230.6,67137 Johnson Harbor Suite 959,88524 Holmes Meadows Suite 700,0,209,21
c9e3e109-832,7f2b9aa7,767.3,Debit Card,Health,4,Desktop,121.73.65.100,01844 Jose Rapids Apt. 500,37718 Herrera Ranch,0,221,10
6e2c6ceb-ccd,58569251,802.42,Net Banking,Health,3,Desktop,209.155.38.30,02462 Krystal View Suite 156,46126 Theresa Court Apt. 002,0,182,15
f96311da-a90,237d04c9,212.87,Net Banking,Home,2,Tablet,77.227.110.29,9804 Tamara Bypass,82418 Max Freeway,0,94,1
cdf1a266-c82,03857fcd,237.16,Credit Card,Clothing,2,Desktop,136.222.246.7,45196 Wright Lodge,621 Brian Prairie Suite 739,0,90,7
dbe14d2d-5d0,5c1fbd52,965.96,Debit Card,Health,2,Desktop,48.56.166.61,14502 Hudson Grove Suite 853,9995 Fields Wells,0,364,22
3bd7a37b-a6b,be3d5aa2,452.53,Debit Card,Health,3,Tablet,76.145.125.140,22034 Donna Roads Suite 156,581 Taylor Crossroad,0,63,10
0fb6aeb8-7c9,9308e0b7,163.06,PayPal,Toys & Games,5,Desktop,113.128.145.158,04855 Kirk Crossroad Suite 204,720 Hannah Shore Apt. 302,0,334,7
f566be45-99b,442d755c,812.15,Debit Card,Electronics,1,Desktop,200.83.236.221,579 Blanchard Groves Suite 120,10164 Schultz Gardens Suite 036,0,332,14
2bcbe544-d9d,e1462037,883.6,PayPal,Sports,1,Tablet,22.52.201.213,401 Walker Trail,85944 Monica Squares Suite 651,0,238,23
876fa7d7-c93,723b1cb0,180.25,Credit Card,Home,5,Desktop,109.56.122.68,85436 Rachel Valleys,805 Dalton Run,0,318,23
5fb1a1d7-8e1,486db909,247.27,PayPal,Sports,3,Desktop,73.234.23.28,78880 Dominique Walks,15760 Robinson Junctions,0,43,16
223374cd-842,48baeb03,119.85,Net Banking,Home,3,Mobile,136.191.39.75,331 Valencia Crossing Apt. 780,347 Davis Mill Apt. 704,0,151,3
56a1eade-7e5,f55c9bbe,671.29,PayPal,Sports,4,Mobile,67.231.244.204,58294 Matthew Manor,843 Timothy Stream,0,216,10
a3ea4ab5-22f,2bc6ad6b,575.85,PayPal,Home,4,Mobile,38.132.40.202,773 Jamie Skyway Apt. 190,5981 Ryan Key,1,154,10
897c5ec7-50d,7ea0bcf5,263.81,Debit Card,Electronics,5,Mobile,76.218.48.179,51501 Bean Forks Suite 091,5056 Kimberly Fort Suite 202,0,115,11
91194ab5-6f5,d4dd23e1,750.6,Credit Card,Toys & Games,5,Mobile,36.35.152.66,90205 Richard Hills,039 Hurst Viaduct,0,29,22
596c3524-30a,48ce4e7f,908.22,Debit Card,Clothing,5,Mobile,67.210.199.214,564 Ramirez Fort Suite 680,892 Adrienne Streets,0,164,6
d3c52af7-4dc,a49cb702,825.78,Debit Card,Sports,1,Tablet,214.198.235.64,99547 Moss Brooks Suite 400,644 Edward Place Suite 172,0,359,4
c95d2ecc-6a5,de0739dd,730.6,Net Banking,Home,4,Mobile,23.195.5.204,389 Armstrong Plains,103 Ian Trail Suite 035,0,187,18
de692f24-567,33b7025d,47.7,Credit Card,Toys & Games,4,Desktop,37.226.24.29,95950 Jorge Road,44901 Donald Ramp Apt. 499,0,61,3
ef5f9ff6-48f,46581065,451.57,Debit Card,Health,2,Desktop,58.214.90.53,18384 Jaime Squares Apt. 841,37013 Dunn Trafficway Apt. 069,0,128,17
318b3f5a-45a,8291367a,409.84,PayPal,Home,3,Mobile,217.174.12.16,61016 Jacobs Mission Apt. 703,03195 Jennifer Forges,0,308,14
d40f9dd4-206,09073208,488.17,Credit Card,Home,3,Desktop,66.210.102.250,036 Christina Fields,706 Jacob Lights Suite 078,0,155,10
65d5247e-794,84c21ec0,989.89,PayPal,Home,2,Desktop,45.55.250.111,7809 Morgan Wells Apt. 210,5937 Stacey Motorway,0,171,22
4580785d-870,deb3317f,313.75,Debit Card,Home,4,Desktop,189.110.181.30,312 Brown Rue Suite 971,618 Lozano Orchard Apt. 256,0,181,6
a6576166-c28,ff16fc48,190.76,PayPal,Home,3,Mobile,178.58.8.116,789 Patricia Rapids Apt. 361,3071 Justin Centers,0,276,18
923cd671-ad1,d439de2e,109.74,PayPal,Electronics,4,Mobile,94.8.170.230,59401 Anderson Mission Apt. 977,3399 Evans Corners Suite 124,0,169,2
6eb232b9-b29,9d52ecf7,253.65,PayPal,Toys & Games,5,Tablet,129.103.162.209,2986 Martin Mews Suite 317,58493 Rogers Rapid,0,400,18
08ad0460-afe,9b96b862,723.19,PayPal,Home,5,Desktop,217.244.39.186,412 Aimee Mountains,7293 Harrington Points Apt. 569,0,302,12
5c046e9c-ff1,3bcbf90b,557.49,PayPal,Electronics,3,Tablet,80.162.33.158,1511 Aaron Drive Suite 998,8672 Padilla Neck,0,54,23
4ed255f9-857,d2173dea,136.24,PayPal,Home,4,Tablet,197.147.127.196,1751 Williams Bridge Apt. 405,60306 Wells Mills,0,388,8
a38f6982-234,5b8d4446,81.25,PayPal,Home,1,Mobile,135.227.47.55,347 Hoffman Expressway Suite 615,763 Kelsey Mews,0,222,10
31ab22a9-921,b37198bc,600.88,Debit Card,Toys & Games,3,Mobile,122.132.182.143,4353 Harding Wall Suite 694,84269 Estes Inlet Suite 142,0,93,18
5916b0a3-c28,e9d85e99,961.82,Net Banking,Home,5,Mobile,166.199.124.246,658 Jimmy Mountains Apt. 742,32718 Mendoza Turnpike,0,239,10
11ea0812-db6,84b6dd80,457.39,PayPal,Electronics,2,Desktop,91.44.57.97,17925 Harry Spurs Apt. 961,7500 Turner Center,0,309,18
002487b7-c91,59404255,600.15,PayPal,Sports,4,Tablet,157.214.181.147,4131 Lorraine Garden Apt. 075,999 Rose Islands,0,338,20
ce5f74bf-2d7,dfc5cb5b,405.59,PayPal,Toys & Games,4,Desktop,175.22.147.8,910 Julia Lock Suite 485,793 Cortez Plaza,0,231,11
d4dbe5b3-c61,84c84936,480.53,Net Banking,Toys & Games,2,Mobile,197.163.117.115,0101 Joshua Lock Apt. 612,699 Stephanie Port Suite 890,0,42,9
8485edfb-0ba,206ec91b,396.86,Net Banking,Clothing,2,Desktop,89.212.186.100,6106 Kimberly Path Apt. 076,77127 Brown Green,0,69,15
9df108ec-1b6,0beae3ac,803.13,PayPal,Electronics,3,Desktop,153.140.185.7,40510 Steven Gateway Suite 464,021 Thompson Oval,0,118,19
e13a2b22-b11,e9e97246,159.75,Credit Card,Toys & Games,1,Desktop,168.64.98.20,76347 Alyssa Wells,74703 White Plaza,0,130,10
35653fec-4dd,222c23fd,325.55,Debit Card,Home,5,Mobile,204.58.59.39,863 Danielle Cove,5775 Carrie Trace Apt. 145,0,270,13
00b60522-992,d320f651,588.89,Debit Card,Electronics,2,Tablet,80.57.149.97,7773 Kristina Turnpike,7129 Dwayne Springs Apt. 868,0,290,11
